sku_id,date,units,revenue,stockout_count,promotion_count,order_count
SKU_00005,2025-04-11,9,218.97,0,0,5
SKU_00025,2024-10-28,148,13390.2,0,1,11
SKU_00083,2024-07-29,18,130.68,0,0,3
SKU_00137,2024-07-19,66,11390.1,2,1,14
SKU_00021,2024-10-18,21,305.67,0,0,3
SKU_00046,2024-09-10,31,3156.64,1,0,8
SKU_00133,2024-07-23,4,178.7,0,0,2
SKU_00093,2025-10-14,16,620.92,0,1,5
SKU_00147,2025-10-04,6,338.18,0,1,3
SKU_00118,2025-09-26,31,3162.95,1,0,9
SKU_00110,2025-09-20,43,3774.52,0,0,14
SKU_00114,2025-09-16,24,1568.49,1,0,11
SKU_00296,2025-05-28,19,174.46,1,0,4
SKU_00292,2025-05-18,56,538.57,0,0,5
SKU_00009,2025-04-22,5,14.95,1,0,4
SKU_00005,2025-04-12,2,50.86,0,0,2
SKU_00025,2024-10-29,139,12582.3,1,0,11
SKU_00042,2024-09-01,20,918.01,0,0,5
SKU_00021,2024-10-19,18,253.65,0,0,2
SKU_00096,2025-02-01,25,2086.98,0,0,7
SKU_00046,2024-09-11,30,2968.64,0,0,2
SKU_00133,2024-07-24,5,222.21,1,0,3
SKU_00093,2025-10-15,1,38.71,0,0,1
SKU_00147,2025-10-05,16,898.22,0,0,8
SKU_00118,2025-09-27,24,2464.1,1,1,8
SKU_00110,2025-09-21,46,3926.21,0,1,14
SKU_00114,2025-09-17,35,2353.46,1,1,11
SKU_00296,2025-05-29,27,253.27,1,0,4
SKU_00292,2025-05-19,88,836.22,1,0,6
SKU_00009,2025-04-23,6,18.19,0,0,2
SKU_00005,2025-04-13,3,72.15,0,1,3
SKU_00042,2024-09-02,33,1528.77,0,0,5
SKU_00096,2025-02-02,19,1597.54,0,0,6
SKU_00046,2024-09-12,35,3641.34,1,0,4
SKU_00133,2024-07-25,2,95.57,0,0,1
SKU_00093,2025-10-16,5,205.79,0,0,2
SKU_00147,2025-10-06,22,1250.23,1,0,9
SKU_00118,2025-09-28,23,2377.24,0,0,7
SKU_00110,2025-09-22,72,6117.1,0,1,15
SKU_00114,2025-09-18,17,1129.71,2,0,11
SKU_00255,2025-07-01,41,956.19,0,0,9
SKU_00009,2025-04-24,2,5.82,0,0,1
SKU_00005,2025-04-14,7,171.58,0,0,4
SKU_00042,2024-09-03,24,1129.92,0,0,5
SKU_00096,2025-02-03,33,2678.03,0,0,6
SKU_00046,2024-09-13,13,1347.94,0,0,4
SKU_00133,2024-07-26,17,763.71,0,0,4
SKU_00093,2025-10-17,2,78.82,0,0,2
SKU_00147,2025-10-07,15,846.84,0,0,6
SKU_00118,2025-09-29,49,5136.42,0,0,9
SKU_00110,2025-09-23,66,5582.44,0,1,16
SKU_00114,2025-09-19,26,1681.43,2,0,12
SKU_00255,2025-07-02,36,854.17,1,0,11
SKU_00009,2025-04-25,2,6,0,0,2
SKU_00005,2025-04-15,4,98.35,1,1,3
SKU_00042,2024-09-04,30,1386.24,0,1,5
SKU_00096,2025-02-04,33,2833.71,0,0,7
SKU_00046,2024-09-14,3,305.27,0,0,2
SKU_00278,2024-06-10,66,345.81,1,0,8
SKU_00133,2024-07-27,12,538.4,0,0,5
SKU_00093,2025-10-18,12,479.77,1,0,5
SKU_00147,2025-10-08,27,1534.67,0,0,8
SKU_00110,2025-09-24,65,5559.81,2,0,16
SKU_00255,2025-07-03,34,783.2,1,1,11
SKU_00009,2025-04-26,2,6.03,0,0,2
SKU_00001,2025-04-20,65,2690.38,0,0,10
SKU_00005,2025-04-16,5,113.83,0,2,3
SKU_00042,2024-09-05,23,1069.31,0,0,5
SKU_00096,2025-02-05,30,2540.95,0,0,6
SKU_00046,2024-09-15,21,2064.22,1,1,3
SKU_00278,2024-06-11,52,268.85,0,0,8
SKU_00133,2024-07-28,8,363.35,0,0,2
SKU_00093,2025-10-19,6,229.16,0,1,3
SKU_00147,2025-10-09,7,400.11,1,0,6
SKU_00110,2025-09-25,69,6021.9,1,0,15
SKU_00255,2025-07-04,38,890.78,1,0,8
SKU_00009,2025-04-27,8,24.89,0,0,4
SKU_00001,2025-04-21,86,3494.48,0,1,10
SKU_00005,2025-04-17,7,170.46,1,0,6
SKU_00092,2025-02-10,23,525.22,0,0,9
SKU_00042,2024-09-06,28,1308.95,0,0,5
SKU_00096,2025-02-06,27,2232.76,0,0,6
SKU_00046,2024-09-16,27,2849.27,0,0,5
SKU_00278,2024-06-12,29,150.11,0,0,7
SKU_00133,2024-07-29,9,407.48,0,0,3
SKU_00110,2025-09-26,75,6569.58,1,0,17
SKU_00255,2025-07-05,23,549.61,0,1,8
SKU_00009,2025-04-28,6,17.72,0,0,2
SKU_00001,2025-04-22,119,5024.35,0,1,10
SKU_00005,2025-04-18,4,98.37,1,0,4
SKU_00092,2025-02-11,12,272.12,1,0,7
SKU_00146,2025-02-01,15,197.28,0,0,4
SKU_00042,2024-09-07,20,919.39,1,0,5
SKU_00096,2025-02-07,32,2669.52,0,0,7
SKU_00046,2024-09-17,8,805.82,1,1,4
SKU_00278,2024-06-13,16,82.31,0,0,4
SKU_00110,2025-09-27,40,3440.32,1,0,9
SKU_00259,2025-08-20,46,369.7,0,2,11
SKU_00251,2025-07-10,76,5624.01,0,0,6
SKU_00255,2025-07-06,28,610.9,0,1,8
SKU_00009,2025-04-29,3,9.25,0,0,1
SKU_00001,2025-04-23,107,4584.09,1,0,10
SKU_00005,2025-04-19,3,74.2,0,0,3
SKU_00092,2025-02-12,8,177.12,1,0,5
SKU_00146,2025-02-02,11,143.9,0,0,4
SKU_00042,2024-09-08,27,1208.36,0,1,5
SKU_00079,2024-11-10,67,4656.94,0,0,4
SKU_00096,2025-02-08,20,1664.85,0,0,6
SKU_00046,2024-09-18,14,1395.58,0,0,4
SKU_00278,2024-06-14,79,414.08,0,1,9
SKU_00110,2025-09-28,62,5357.09,0,1,16
SKU_00259,2025-08-21,30,246.66,1,0,9
SKU_00251,2025-07-11,21,1505.36,0,0,3
SKU_00255,2025-07-07,31,720.6,0,1,7
SKU_00001,2025-04-24,74,3061.31,0,0,10
SKU_00092,2025-02-13,15,324.49,0,1,9
SKU_00146,2025-02-03,21,282.17,0,0,5
SKU_00042,2024-09-09,22,1018.86,1,0,5
SKU_00079,2024-11-11,127,8445.66,0,0,5
SKU_00096,2025-02-09,19,1627.48,1,0,5
SKU_00237,2025-01-30,125,802.34,0,0,11
SKU_00046,2024-09-19,17,1763.2,0,0,4
SKU_00278,2024-06-15,52,271.47,0,0,6
SKU_00110,2025-09-29,78,6765.69,0,0,16
SKU_00259,2025-08-22,30,246.83,0,0,9
SKU_00251,2025-07-12,18,1316.19,0,0,4
SKU_00255,2025-07-08,34,783.36,0,0,11
SKU_00001,2025-04-25,94,3932.94,1,0,10
SKU_00092,2025-02-14,20,449.72,1,0,8
SKU_00146,2025-02-04,17,226.26,0,0,5
SKU_00079,2024-11-12,63,4224.18,0,0,5
SKU_00274,2024-06-20,26,189.35,1,1,13
SKU_00237,2025-01-31,118,751.59,1,0,11
SKU_00278,2024-06-16,32,168.96,0,0,5
SKU_00259,2025-08-23,13,103.94,0,0,6
SKU_00251,2025-07-13,24,1757.79,0,0,6
SKU_00255,2025-07-09,28,652.42,0,0,7
SKU_00001,2025-04-26,47,1921.49,1,0,10
SKU_00092,2025-02-15,18,393.52,1,0,8
SKU_00146,2025-02-05,11,149.36,0,0,3
SKU_00079,2024-11-13,8,526.54,1,0,2
SKU_00274,2024-06-21,22,161.65,1,0,9
SKU_00278,2024-06-17,53,273.35,0,0,6
SKU_00259,2025-08-24,22,175.44,1,0,10
SKU_00251,2025-07-14,10,703.37,0,0,2
SKU_00001,2025-04-27,56,2357.92,1,0,10
SKU_00092,2025-02-16,7,155.31,1,0,3
SKU_00146,2025-02-06,8,106.32,0,0,4
SKU_00079,2024-11-14,19,1286.65,0,0,2
SKU_00274,2024-06-22,22,161.83,0,0,10
SKU_00096,2025-03-30,15,1244.7,0,0,6
SKU_00278,2024-06-18,28,146.11,0,0,3
SKU_00259,2025-08-25,35,264.12,0,2,9
SKU_00251,2025-07-15,55,4064.95,0,0,6
SKU_00001,2025-04-28,96,4061.71,0,0,10
SKU_00096,2025-03-31,32,2725.17,0,0,6
SKU_00092,2025-02-17,10,221.56,0,0,6
SKU_00146,2025-02-07,6,81.82,0,0,3
SKU_00187,2024-08-10,24,196.53,1,0,10
SKU_00079,2024-11-15,94,6468.65,1,0,5
SKU_00274,2024-06-23,7,50.51,0,0,6
SKU_00278,2024-06-19,36,193.74,1,0,8
SKU_00255,2025-08-30,21,493.62,1,0,6
SKU_00259,2025-08-26,37,291.45,1,0,9
SKU_00251,2025-07-16,30,2181.07,1,0,4
SKU_00001,2025-04-29,95,3962.95,0,0,9
SKU_00092,2025-02-18,13,286.2,0,0,6
SKU_00146,2025-02-08,8,99.79,1,1,4
SKU_00187,2024-08-11,19,146.63,1,1,8
SKU_00079,2024-11-16,56,3814.89,1,1,5
SKU_00274,2024-06-24,19,140.68,0,0,9
SKU_00075,2024-11-20,20,96.24,1,0,7
SKU_00255,2025-08-31,16,378.83,0,0,6
SKU_00259,2025-08-27,28,215.88,0,2,11
SKU_00251,2025-07-17,38,2785.86,0,0,6
SKU_00092,2025-02-19,22,492.84,0,0,8
SKU_00146,2025-02-09,10,131.72,0,1,4
SKU_00187,2024-08-12,22,175.45,0,0,6
SKU_00125,2024-11-01,2,3.28,0,0,1
SKU_00079,2024-11-17,43,2836.74,2,1,8
SKU_00274,2024-06-25,17,125.01,0,0,9
SKU_00075,2024-11-21,30,144.64,0,1,6
SKU_00259,2025-08-28,26,207.89,0,1,10
SKU_00251,2025-07-18,38,2813.59,0,0,5
SKU_00187,2024-08-13,27,217.85,0,0,8
SKU_00079,2024-11-18,120,8435.26,1,0,5
SKU_00274,2024-06-26,22,159.58,0,0,11
SKU_00075,2024-11-22,24,116.74,0,0,7
SKU_00270,2024-06-30,11,552,1,0,4
SKU_00259,2025-08-29,28,222.68,0,0,8
SKU_00251,2025-07-19,53,3888.96,0,0,7
SKU_00187,2024-08-14,31,244.54,0,0,11
SKU_00079,2024-11-19,36,2442.48,0,0,4
SKU_00274,2024-06-27,19,138.62,0,0,9
SKU_00075,2024-11-23,26,126.42,0,0,7
SKU_00187,2024-08-15,25,201.5,0,0,10
SKU_00125,2024-11-04,5,7.75,0,1,3
SKU_00274,2024-06-28,21,154.56,0,0,10
SKU_00075,2024-11-24,31,146.79,0,0,8
SKU_00146,2025-03-30,11,147.42,0,0,5
SKU_00146,2025-03-31,10,132.37,0,0,5
SKU_00187,2024-08-16,20,156.81,0,0,5
SKU_00125,2024-11-05,3,4.86,0,0,2
SKU_00274,2024-06-29,8,57.86,0,0,5
SKU_00183,2024-08-20,53,3097.7,0,0,5
SKU_00237,2024-08-10,16,101.66,0,0,9
SKU_00075,2024-11-25,35,170.93,1,0,8
SKU_00197,2025-11-01,57,2427.92,1,0,11
SKU_00233,2024-08-01,13,244.73,0,0,4
SKU_00187,2024-08-17,14,113.98,1,0,8
SKU_00071,2024-11-30,1,62.5,0,0,1
SKU_00125,2024-11-06,6,9.41,0,0,4
SKU_00287,2025-01-01,59,569.13,1,0,14
SKU_00183,2024-08-21,17,970.7,0,0,5
SKU_00237,2024-08-11,33,212.78,0,0,10
SKU_00121,2024-11-10,58,2297.25,0,0,12
SKU_00075,2024-11-26,27,128.85,0,0,6
SKU_00197,2025-11-02,64,2703.09,1,2,11
SKU_00059,2025-05-20,3,232.53,0,0,1
SKU_00055,2025-05-10,10,57.51,0,0,7
SKU_00233,2024-08-02,10,187.11,1,0,5
SKU_00187,2024-08-18,21,167.01,0,1,7
SKU_00125,2024-11-07,8,12.81,0,0,3
SKU_00287,2025-01-02,79,771.74,0,1,14
SKU_00183,2024-08-22,4,235.81,0,0,1
SKU_00237,2024-08-12,48,307.92,0,0,11
SKU_00121,2024-11-11,72,2802.23,0,1,10
SKU_00075,2024-11-27,23,111.1,0,0,6
SKU_00197,2025-11-03,85,3704.38,1,1,10
SKU_00288,2025-10-30,29,45.52,0,0,5
SKU_00059,2025-05-21,2,154.46,0,0,1
SKU_00055,2025-05-11,18,105.11,2,0,8
SKU_00109,2025-05-01,51,3234.14,0,0,10
SKU_00233,2024-08-03,6,110.09,1,0,4
SKU_00187,2024-08-19,24,195.87,0,0,8
SKU_00125,2024-11-08,2,3.13,0,0,2
SKU_00287,2025-01-03,80,773.45,0,0,14
SKU_00183,2024-08-23,8,475.69,0,0,1
SKU_00237,2024-08-13,38,242.62,0,0,11
SKU_00121,2024-11-12,73,2872.54,0,0,12
SKU_00075,2024-11-28,30,148.41,0,0,6
SKU_00197,2025-11-04,90,3892.48,0,1,11
SKU_00288,2025-10-31,47,69.24,0,1,4
SKU_00059,2025-05-22,2,157.25,0,0,1
SKU_00055,2025-05-12,9,51.43,0,0,7
SKU_00109,2025-05-02,49,3163.82,2,1,10
SKU_00233,2024-08-04,10,191.46,0,0,4
SKU_00125,2024-11-09,1,1.68,0,0,1
SKU_00287,2025-01-04,56,546.42,0,1,13
SKU_00183,2024-08-24,18,1013.73,1,1,4
SKU_00237,2024-08-14,38,246.03,0,0,11
SKU_00121,2024-11-13,59,2306.7,1,1,12
SKU_00075,2024-11-29,28,137.86,0,0,8
SKU_00197,2025-11-05,108,4738.17,0,1,11
SKU_00059,2025-05-23,2,154.92,0,0,2
SKU_00055,2025-05-13,13,75.61,0,0,7
SKU_00109,2025-05-03,21,1368.31,1,0,8
SKU_00233,2024-08-05,6,111.79,0,0,4
SKU_00287,2025-01-05,45,435.42,1,0,15
SKU_00183,2024-08-25,40,2255.38,0,0,5
SKU_00237,2024-08-15,36,233.96,0,0,10
SKU_00121,2024-11-14,77,2960.88,2,0,12
SKU_00193,2025-11-10,30,1716.54,0,1,9
SKU_00197,2025-11-06,87,3660.75,2,0,11
SKU_00059,2025-05-24,2,156.53,0,0,2
SKU_00055,2025-05-14,22,123.26,0,0,10
SKU_00109,2025-05-04,32,2044.81,1,1,9
SKU_00233,2024-08-06,12,223.45,0,0,4
SKU_00287,2025-01-06,91,909.08,0,0,15
SKU_00183,2024-08-26,21,1148.05,1,1,6
SKU_00237,2024-08-16,50,305.52,1,2,11
SKU_00121,2024-11-15,78,3026.77,0,1,11
SKU_00283,2025-01-10,110,500.22,0,1,11
SKU_00193,2025-11-11,23,1296.66,1,0,4
SKU_00197,2025-11-07,76,3268.95,0,0,11
SKU_00059,2025-05-25,7,540.45,0,0,2
SKU_00055,2025-05-15,11,61.49,1,0,8
SKU_00109,2025-05-05,73,4794.92,0,0,10
SKU_00125,2024-12-30,7,11.22,0,0,4
SKU_00233,2024-08-07,3,55.68,0,0,2
SKU_00287,2025-01-07,106,1043.19,0,1,15
SKU_00183,2024-08-27,10,574.21,0,0,4
SKU_00237,2024-08-17,33,212.19,2,2,10
SKU_00121,2024-11-16,60,2349.83,1,1,12
SKU_00283,2025-01-11,70,325.03,3,0,11
SKU_00193,2025-11-12,19,1117.68,2,0,6
SKU_00197,2025-11-08,67,2911.19,0,1,10
SKU_00059,2025-05-26,13,1007.73,0,0,4
SKU_00051,2025-05-20,19,230.6,0,0,5
SKU_00055,2025-05-16,10,57.59,1,0,7
SKU_00105,2025-05-10,13,783.93,2,0,7
SKU_00109,2025-05-06,55,3485.74,0,0,10
SKU_00125,2024-12-31,3,4.75,0,0,2
SKU_00233,2024-08-08,19,354.42,0,0,7
SKU_00287,2025-01-08,92,902.53,1,0,15
SKU_00183,2024-08-28,51,2852.13,0,0,7
SKU_00237,2024-08-18,24,151.8,0,1,10
SKU_00121,2024-11-17,50,1987.37,0,0,10
SKU_00283,2025-01-12,107,514.33,1,0,11
SKU_00193,2025-11-13,21,1213.45,0,1,4
SKU_00197,2025-11-09,69,2946.99,0,2,8
SKU_00059,2025-05-27,7,558.06,0,0,4
SKU_00051,2025-05-21,22,270.69,1,1,5
SKU_00055,2025-05-17,10,56.82,0,1,6
SKU_00105,2025-05-11,46,2704.65,0,2,10
SKU_00109,2025-05-07,32,2014.16,0,0,9
SKU_00233,2024-08-09,5,93.95,0,0,3
SKU_00287,2025-01-09,76,742.27,0,0,15
SKU_00183,2024-08-29,71,4007.65,0,0,9
SKU_00237,2024-08-19,30,193,1,0,11
SKU_00121,2024-11-18,64,2502.7,0,0,11
SKU_00283,2025-01-13,80,377.79,1,0,11
SKU_00193,2025-11-14,46,2679.74,0,0,5
SKU_00059,2025-05-28,2,150.39,0,0,2
SKU_00051,2025-05-22,14,173.5,0,0,5
SKU_00055,2025-05-18,13,73.49,0,1,8
SKU_00105,2025-05-12,28,1737.13,1,0,8
SKU_00109,2025-05-08,50,3231.7,0,0,9
SKU_00121,2024-11-19,71,2761.09,0,0,12
SKU_00196,2025-03-01,29,1041.19,0,0,8
SKU_00283,2025-01-14,89,414.68,0,0,11
SKU_00193,2025-11-15,11,634.82,0,0,6
SKU_00059,2025-05-29,4,318.87,0,0,3
SKU_00051,2025-05-23,20,246.3,0,0,3
SKU_00055,2025-05-19,12,69.3,0,0,7
SKU_00105,2025-05-13,48,2900.08,0,0,11
SKU_00109,2025-05-09,70,4495.97,0,1,10
SKU_00196,2025-03-02,27,932.79,0,0,8
SKU_00283,2025-01-15,78,376.33,0,0,11
SKU_00193,2025-11-16,9,526.98,0,0,4
SKU_00018,2025-07-01,49,157.17,0,0,6
SKU_00051,2025-05-24,19,235.55,1,0,5
SKU_00105,2025-05-14,24,1494.25,1,0,8
SKU_00196,2025-03-03,51,1677.93,0,1,9
SKU_00283,2025-01-16,87,405.29,1,0,11
SKU_00193,2025-11-17,48,2684.82,1,1,8
SKU_00018,2025-07-02,74,241,0,0,6
SKU_00051,2025-05-25,20,244.28,0,0,5
SKU_00105,2025-05-15,34,2142.21,0,0,10
SKU_00196,2025-03-04,40,1383.58,0,0,10
SKU_00283,2025-01-17,76,366.38,0,0,11
SKU_00193,2025-11-18,33,1848.67,0,0,6
SKU_00018,2025-07-03,44,135.03,0,1,5
SKU_00109,2025-06-30,47,2989.3,0,0,9
SKU_00051,2025-05-26,24,306.81,0,0,4
SKU_00101,2025-05-20,86,641.68,1,3,15
SKU_00105,2025-05-16,21,1313.35,1,0,9
SKU_00266,2024-10-20,30,1994.26,0,0,5
SKU_00196,2025-03-05,56,1860.01,1,1,9
SKU_00283,2025-01-18,97,466.78,0,0,11
SKU_00193,2025-11-19,29,1660.87,1,1,9
SKU_00018,2025-07-04,43,137.19,1,0,6
SKU_00051,2025-05-27,18,220.96,0,0,4
SKU_00101,2025-05-21,76,567.32,1,1,15
SKU_00105,2025-05-17,19,1204.86,0,0,7
SKU_00192,2025-03-10,23,35.81,0,1,4
SKU_00266,2024-10-21,32,2182.46,0,0,7
SKU_00196,2025-03-06,45,1629.26,1,2,10
SKU_00283,2025-01-19,75,352.11,0,1,10
SKU_00018,2025-07-05,44,141.24,0,0,5
SKU_00051,2025-05-28,18,232.81,0,0,4
SKU_00101,2025-05-22,74,562.77,1,1,15
SKU_00105,2025-05-18,17,1059.98,1,0,7
SKU_00192,2025-03-11,5,7.87,0,0,2
SKU_00266,2024-10-22,29,1949.32,0,0,6
SKU_00196,2025-03-07,32,1120.5,1,0,8
SKU_00014,2025-07-10,141,12857.7,1,0,10
SKU_00018,2025-07-06,27,83.76,0,0,6
SKU_00051,2025-05-29,30,361.96,0,0,5
SKU_00101,2025-05-23,70,538.73,1,0,15
SKU_00105,2025-05-19,22,1376.16,1,0,9
SKU_00192,2025-03-12,32,50.06,0,0,5
SKU_00179,2024-12-10,3,603.31,0,0,2
SKU_00266,2024-10-23,36,2493.33,0,0,6
SKU_00196,2025-03-08,39,1364.59,0,0,8
SKU_00014,2025-07-11,142,13045.5,0,0,10
SKU_00018,2025-07-07,65,210.86,0,0,6
SKU_00010,2025-07-01,5,420.73,0,0,3
SKU_00101,2025-05-24,43,327.06,0,1,14
SKU_00192,2025-03-13,6,9.53,0,0,4
SKU_00179,2024-12-11,4,801.27,0,0,1
SKU_00266,2024-10-24,57,4024.76,0,0,7
SKU_00196,2025-03-09,23,799.31,0,0,9
SKU_00175,2024-12-01,7,522.69,0,0,4
SKU_00014,2025-07-12,102,9278.34,0,1,9
SKU_00018,2025-07-08,30,94.79,1,0,6
SKU_00010,2025-07-02,5,406.44,0,0,3
SKU_00101,2025-05-25,58,435.58,0,1,14
SKU_00192,2025-03-14,38,62.19,0,0,7
SKU_00037,2024-06-20,60,2001.76,0,1,12
SKU_00266,2024-10-25,26,1800.34,0,0,6
SKU_00175,2024-12-02,11,849.08,0,0,3
SKU_00014,2025-07-13,74,6669.16,1,0,10
SKU_00018,2025-07-09,46,145.14,0,0,6
SKU_00010,2025-07-03,6,477.72,0,0,3
SKU_00101,2025-05-26,64,483.04,0,0,15
SKU_00262,2024-10-30,45,87.31,0,0,7
SKU_00037,2024-06-21,63,2080.48,0,0,11
SKU_00179,2024-12-13,5,969.8,0,0,3
SKU_00266,2024-10-26,12,815.37,0,0,6
SKU_00175,2024-12-03,7,533.82,1,0,5
SKU_00014,2025-07-14,167,15419,0,0,10
SKU_00010,2025-07-04,3,252.24,0,0,3
SKU_00101,2025-05-27,79,607.19,0,1,15
SKU_00196,2025-04-30,39,1378.95,0,0,8
SKU_00246,2025-04-10,5,244.02,0,0,3
SKU_00262,2024-10-31,56,109.36,0,0,7
SKU_00192,2025-03-16,10,16.55,0,0,1
SKU_00037,2024-06-22,68,2275.27,0,0,11
SKU_00179,2024-12-14,2,376.04,0,0,1
SKU_00266,2024-10-27,32,2187.86,1,1,7
SKU_00175,2024-12-04,5,369.81,0,0,3
SKU_00014,2025-07-15,126,11213.7,0,1,10
SKU_00010,2025-07-05,2,166.4,1,0,3
SKU_00101,2025-05-28,62,481.92,0,1,14
SKU_00246,2025-04-11,4,197.32,0,0,3
SKU_00192,2025-03-17,13,20.64,1,0,3
SKU_00287,2024-09-10,68,664.61,0,0,14
SKU_00037,2024-06-23,41,1321.92,0,1,10
SKU_00266,2024-10-28,37,2496.21,0,0,7
SKU_00175,2024-12-05,5,375.91,0,0,4
SKU_00018,2025-08-30,26,81.2,0,0,5
SKU_00014,2025-07-16,144,13445.8,0,1,10
SKU_00010,2025-07-06,5,406.43,0,0,2
SKU_00101,2025-05-29,79,598.28,1,0,15
SKU_00246,2025-04-12,6,286.09,0,0,4
SKU_00192,2025-03-18,27,43.54,1,0,4
SKU_00287,2024-09-11,76,733.2,1,1,15
SKU_00171,2024-12-10,25,365.75,0,0,9
SKU_00037,2024-06-24,98,3193.3,1,2,13
SKU_00179,2024-12-16,4,763.86,0,0,3
SKU_00266,2024-10-29,58,4047.7,0,0,6
SKU_00175,2024-12-06,8,613.25,0,0,3
SKU_00018,2025-08-31,40,127.14,0,0,6
SKU_00014,2025-07-17,107,9791.58,0,0,9
SKU_00010,2025-07-07,3,251.68,0,0,2
SKU_00246,2025-04-13,6,290.88,0,0,5
SKU_00192,2025-03-19,50,80.71,0,0,5
SKU_00287,2024-09-12,70,680.55,0,1,13
SKU_00171,2024-12-11,18,264.69,0,0,7
SKU_00037,2024-06-25,85,2775.91,0,0,11
SKU_00225,2024-12-01,160,14184.7,0,0,13
SKU_00179,2024-12-17,19,3625.52,1,0,4
SKU_00175,2024-12-07,1,72.04,1,0,2
SKU_00014,2025-07-18,98,8880.64,0,0,9
SKU_00010,2025-07-08,7,567.68,0,0,3
SKU_00159,2025-06-01,14,309.68,0,0,4
SKU_00246,2025-04-14,10,470.41,0,0,8
SKU_00287,2024-09-13,73,728.6,2,0,12
SKU_00171,2024-12-12,24,355.94,1,0,8
SKU_00037,2024-06-26,65,2127.06,0,1,13
SKU_00225,2024-12-02,320,27842.8,1,0,13
SKU_00179,2024-12-18,10,1997.46,0,0,2
SKU_00033,2024-06-30,39,478.29,0,0,8
SKU_00175,2024-12-08,6,440.6,0,0,4
SKU_00014,2025-07-19,96,8712.15,1,0,10
SKU_00010,2025-07-09,4,328.82,0,0,3
SKU_00159,2025-06-02,37,795.37,0,0,5
SKU_00246,2025-04-15,2,94.29,0,0,2
SKU_00287,2024-09-14,66,644.98,1,1,13
SKU_00171,2024-12-13,25,366.47,0,0,9
SKU_00037,2024-06-27,77,2584,0,0,12
SKU_00225,2024-12-03,292,25270.2,0,1,13
SKU_00179,2024-12-19,2,367.31,1,0,2
SKU_00175,2024-12-09,9,672.57,0,0,4
SKU_00159,2025-06-03,26,568.08,1,0,5
SKU_00242,2025-04-20,14,1074.41,0,0,4
SKU_00246,2025-04-16,6,290.42,0,0,5
SKU_00287,2024-09-15,45,436.04,0,0,10
SKU_00171,2024-12-14,13,186.61,1,1,7
SKU_00037,2024-06-28,71,2306.6,0,0,12
SKU_00225,2024-12-04,292,25152.2,1,2,13
SKU_00159,2025-06-04,28,591.91,0,1,5
SKU_00242,2025-04-21,17,1305.6,0,0,5
SKU_00246,2025-04-17,6,286.79,0,0,4
SKU_00287,2024-09-16,96,947.62,1,0,13
SKU_00171,2024-12-15,16,233.86,1,0,10
SKU_00037,2024-06-29,57,1787.96,0,1,10
SKU_00225,2024-12-05,273,23796.5,0,0,13
SKU_00283,2024-09-20,137,660.53,0,1,10
SKU_00159,2025-06-05,36,789.14,0,0,5
SKU_00242,2025-04-22,20,1527.31,0,0,6
SKU_00246,2025-04-18,3,143.33,2,0,5
SKU_00287,2024-09-17,99,967.54,0,1,14
SKU_00171,2024-12-16,32,454.5,1,1,10
SKU_00225,2024-12-06,291,25592.9,0,0,13
SKU_00283,2024-09-21,74,345.28,0,0,11
SKU_00221,2024-12-10,26,740.24,0,0,9
SKU_00155,2025-06-10,5,582.16,1,0,2
SKU_00159,2025-06-06,31,679.59,0,0,5
SKU_00242,2025-04-23,19,1448.79,0,0,5
SKU_00246,2025-04-19,3,147.09,0,0,3
SKU_00287,2024-09-18,82,776.9,0,3,14
SKU_00171,2024-12-17,24,353.73,0,0,9
SKU_00225,2024-12-07,158,14022.7,1,0,13
SKU_00283,2024-09-22,87,403.48,0,1,11
SKU_00221,2024-12-11,19,532.9,0,0,10
SKU_00155,2025-06-11,66,7024.58,0,1,5
SKU_00159,2025-06-07,25,545.06,0,0,5
SKU_00209,2025-06-01,2,7.07,0,0,1
SKU_00242,2025-04-24,32,2457.12,0,0,9
SKU_00287,2024-09-19,60,583.57,1,0,15
SKU_00171,2024-12-18,24,352.29,0,0,9
SKU_00225,2024-12-08,150,13049.5,1,1,13
SKU_00283,2024-09-23,122,580.62,0,0,11
SKU_00221,2024-12-12,20,561.06,0,1,9
SKU_00155,2025-06-12,46,5174.3,0,1,5
SKU_00159,2025-06-08,29,629.83,0,0,5
SKU_00209,2025-06-02,3,10.84,1,0,2
SKU_00242,2025-04-25,18,1426.3,0,0,5
SKU_00171,2024-12-19,25,355.01,0,0,7
SKU_00225,2024-12-09,262,23129.5,0,0,13
SKU_00283,2024-09-24,96,442.49,0,0,11
SKU_00221,2024-12-13,26,743.39,0,0,10
SKU_00155,2025-06-13,11,1263.96,1,0,5
SKU_00159,2025-06-09,24,521.63,0,0,5
SKU_00209,2025-06-03,7,24.41,0,0,3
SKU_00242,2025-04-26,4,310.5,0,0,3
SKU_00283,2024-09-25,91,416.26,0,1,11
SKU_00221,2024-12-14,11,311.79,2,0,8
SKU_00068,2025-08-01,28,38.85,1,0,6
SKU_00155,2025-06-14,24,2722.84,0,1,4
SKU_00209,2025-06-04,13,47.42,0,0,3
SKU_00242,2025-04-27,6,451.69,1,1,5
SKU_00283,2024-09-26,122,570.83,1,1,11
SKU_00221,2024-12-15,11,315.92,0,0,8
SKU_00046,2025-01-10,17,1736.64,0,0,6
SKU_00068,2025-08-02,20,27.02,0,1,4
SKU_00155,2025-06-15,33,3805.39,0,0,5
SKU_00209,2025-06-05,6,21.48,1,0,3
