inventory_id,warehouse_id,bin_id,sku_id,batch_id,manufacture_date,expiry_date,received_date,quantity_available,quantity_reserved,quality_status,days_to_expiry
INV_0000879,WH_003,WH_003_AMBIENT_022,SKU_00234,BATCH_0000879,2025-08-07,2026-08-07,2025-08-15,43,0,good,72
INV_0000880,WH_003,WH_003_COOL_090,SKU_00111,BATCH_0000880,2025-08-23,2026-08-31,2025-08-29,21,1,good,96
INV_0000881,WH_001,WH_001_AMBIENT_120,SKU_00098,BATCH_0000881,2025-05-18,2027-12-20,2025-05-20,6,0,good,572
INV_0000882,WH_002,WH_002_COOL_162,SKU_00226,BATCH_0000882,2025-08-11,2027-08-11,2025-08-18,46,0,good,441
INV_0000883,WH_002,WH_002_COOL_010,SKU_00144,BATCH_0000883,2024-11-02,2026-10-24,2024-11-08,11,0,good,150
INV_0000884,WH_002,WH_002_COOL_195,SKU_00010,BATCH_0000884,2025-02-17,2027-02-17,2025-02-20,14,4,good,266
INV_0000885,WH_002,WH_002_COOL_175,SKU_00266,BATCH_0000885,2025-08-29,2027-04-27,2025-09-01,13,3,good,335
INV_0000886,WH_003,WH_003_COOL_020,SKU_00087,BATCH_0000886,2024-08-09,2026-08-09,2024-08-22,11,0,good,74
INV_0000887,WH_001,WH_001_AMBIENT_004,SKU_00028,BATCH_0000887,2025-08-07,2026-12-23,2025-08-12,29,9,good,210
INV_0000888,WH_002,WH_002_AMBIENT_074,SKU_00156,BATCH_0000888,2026-05-23,2028-10-25,2026-05-28,263,99,good,882
INV_0000889,WH_003,WH_003_AMBIENT_010,SKU_00233,BATCH_0000889,2025-06-29,2027-02-08,2025-07-10,92,0,good,257
INV_0000890,WH_003,WH_003_COOL_107,SKU_00086,BATCH_0000890,2025-02-06,2027-02-06,2025-02-17,40,9,good,255
INV_0000891,WH_001,WH_001_COOL_106,SKU_00227,BATCH_0000891,2024-11-17,2026-11-17,2024-11-18,80,0,good,174
INV_0000892,WH_002,WH_002_COLD_172,SKU_00204,BATCH_0000892,2025-10-05,2026-09-30,2025-10-11,63,7,good,126
INV_0000893,WH_003,WH_003_AMBIENT_091,SKU_00013,BATCH_0000893,2024-07-08,2027-05-03,2024-07-12,1,0,good,341
INV_0000894,WH_002,WH_002_COOL_008,SKU_00043,BATCH_0000894,2025-08-21,2027-08-21,2025-08-25,6,0,good,451
INV_0000895,WH_003,WH_003_COOL_061,SKU_00130,BATCH_0000895,2025-06-22,2027-06-22,2025-06-29,4,0,good,391
INV_0000896,WH_003,WH_003_COLD_067,SKU_00054,BATCH_0000896,2026-03-13,2027-03-13,2026-03-18,29,5,good,290
INV_0000897,WH_003,WH_003_COOL_021,SKU_00222,BATCH_0000897,2025-11-13,2026-08-09,2025-11-17,38,0,good,74
INV_0000898,WH_001,WH_001_AMBIENT_137,SKU_00046,BATCH_0000898,2026-04-02,2027-04-02,2026-04-06,3,0,good,310
INV_0000899,WH_003,WH_003_COOL_053,SKU_00006,BATCH_0000899,2025-10-17,2027-10-17,2025-10-19,60,0,good,508
INV_0000900,WH_002,WH_002_AMBIENT_116,SKU_00052,BATCH_0000900,2025-08-25,2028-05-12,2025-09-03,8,0,good,716
INV_0000901,WH_003,WH_003_COOL_106,SKU_00117,BATCH_0000901,2025-05-22,2026-12-05,2025-05-24,46,1,good,192
INV_0000902,WH_002,WH_002_COOL_001,SKU_00111,BATCH_0000902,2026-04-05,2027-04-13,2026-04-15,28,0,good,321
INV_0000903,WH_002,WH_002_AMBIENT_050,SKU_00103,BATCH_0000903,2025-11-27,2026-11-27,2025-12-07,6,0,good,184
INV_0000904,WH_002,WH_002_COOL_045,SKU_00208,BATCH_0000904,2025-04-25,2027-04-25,2025-04-27,7,1,good,333
INV_0000905,WH_001,WH_001_COLD_020,SKU_00300,BATCH_0000905,2025-11-16,2026-11-16,2025-11-21,2,0,good,173
INV_0000906,WH_003,WH_003_COLD_038,SKU_00054,BATCH_0000906,2026-02-17,2027-02-17,2026-02-26,59,0,good,266
INV_0000907,WH_002,WH_002_FROZEN_053,SKU_00216,BATCH_0000907,2025-10-31,2027-09-05,2025-11-06,22,0,good,466
INV_0000908,WH_003,WH_003_AMBIENT_158,SKU_00104,BATCH_0000908,2024-11-24,2027-01-13,2024-11-29,146,29,good,231
INV_0000909,WH_001,WH_001_AMBIENT_194,SKU_00025,BATCH_0000909,2026-05-21,2027-05-21,2026-05-31,25,0,good,359
INV_0000910,WH_001,WH_001_COOL_037,SKU_00266,BATCH_0000910,2025-08-14,2027-04-12,2025-08-21,28,10,good,320
INV_0000911,WH_002,WH_002_AMBIENT_136,SKU_00046,BATCH_0000911,2026-03-18,2027-03-18,2026-03-19,199,0,good,295
INV_0000912,WH_002,WH_002_AMBIENT_046,SKU_00282,BATCH_0000912,2025-02-02,2027-06-17,2025-02-03,81,0,good,386
INV_0000913,WH_003,WH_003_COOL_028,SKU_00003,BATCH_0000913,2025-03-27,2027-03-27,2025-04-01,14,0,good,304
INV_0000914,WH_001,WH_001_AMBIENT_109,SKU_00113,BATCH_0000914,2026-01-02,2027-01-02,2026-01-03,8,0,good,220
INV_0000915,WH_002,WH_002_AMBIENT_134,SKU_00230,BATCH_0000915,2025-02-18,2027-02-26,2025-02-23,14,0,good,275
INV_0000916,WH_003,WH_003_AMBIENT_032,SKU_00056,BATCH_0000916,2026-01-28,2027-04-18,2026-02-05,11,0,good,326
INV_0000917,WH_002,WH_002_COOL_087,SKU_00161,BATCH_0000917,2025-08-20,2027-04-04,2025-08-25,10,1,good,312
INV_0000918,WH_003,WH_003_AMBIENT_030,SKU_00078,BATCH_0000918,2024-12-03,2027-04-26,2024-12-05,6,0,good,334
INV_0000919,WH_003,WH_003_COOL_134,SKU_00270,BATCH_0000919,2026-03-18,2027-03-14,2026-03-20,296,0,good,291
INV_0000920,WH_001,WH_001_AMBIENT_147,SKU_00013,BATCH_0000920,2026-02-14,2028-12-09,2026-02-26,0,0,good,927
INV_0000921,WH_001,WH_001_COOL_166,SKU_00272,BATCH_0000921,2025-11-16,2026-09-08,2025-11-17,76,0,good,104
INV_0000922,WH_003,WH_003_AMBIENT_100,SKU_00141,BATCH_0000922,2025-10-01,2026-10-01,2025-10-03,27,1,good,127
INV_0000923,WH_001,WH_001_AMBIENT_104,SKU_00008,BATCH_0000923,2026-01-27,2027-01-27,2026-02-06,60,4,good,245
INV_0000924,WH_001,WH_001_AMBIENT_028,SKU_00013,BATCH_0000924,2024-12-28,2027-10-23,2025-01-01,9,0,good,514
INV_0000925,WH_003,WH_003_COOL_098,SKU_00280,BATCH_0000925,2025-05-21,2027-05-21,2025-05-26,76,0,good,359
INV_0000926,WH_002,WH_002_COLD_015,SKU_00252,BATCH_0000926,2025-12-08,2026-12-08,2025-12-14,3,0,good,195
INV_0000927,WH_001,WH_001_AMBIENT_137,SKU_00113,BATCH_0000927,2025-09-28,2026-09-28,2025-10-06,3,0,good,124
INV_0000928,WH_001,WH_001_AMBIENT_077,SKU_00100,BATCH_0000928,2024-11-18,2027-07-04,2024-11-23,44,0,good,403
INV_0000929,WH_001,WH_001_COOL_074,SKU_00208,BATCH_0000929,2025-05-29,2027-05-29,2025-05-30,6,0,good,367
INV_0000930,WH_002,WH_002_COOL_163,SKU_00273,BATCH_0000930,2026-01-14,2027-08-24,2026-01-17,118,0,good,454
INV_0000931,WH_003,WH_003_COOL_063,SKU_00272,BATCH_0000931,2026-01-10,2026-11-02,2026-01-13,167,0,good,159
INV_0000932,WH_002,WH_002_COOL_017,SKU_00070,BATCH_0000932,2025-06-12,2027-06-12,2025-06-18,25,0,good,381
INV_0000933,WH_001,WH_001_AMBIENT_120,SKU_00102,BATCH_0000933,2025-08-04,2028-01-19,2025-08-06,4,0,good,602
INV_0000934,WH_003,WH_003_COLD_084,SKU_00068,BATCH_0000934,2026-04-24,2027-04-24,2026-05-06,57,0,good,332
INV_0000935,WH_002,WH_002_AMBIENT_007,SKU_00062,BATCH_0000935,2026-03-07,2028-02-26,2026-03-08,6,0,good,640
INV_0000936,WH_001,WH_001_COOL_106,SKU_00020,BATCH_0000936,2025-04-22,2026-12-31,2025-04-24,7,0,good,218
INV_0000937,WH_001,WH_001_COOL_065,SKU_00010,BATCH_0000937,2026-02-21,2028-02-21,2026-02-26,11,0,good,635
INV_0000938,WH_002,WH_002_AMBIENT_034,SKU_00026,BATCH_0000938,2025-02-01,2026-08-30,2025-02-06,15,4,good,95
INV_0000939,WH_003,WH_003_AMBIENT_081,SKU_00143,BATCH_0000939,2026-01-30,2027-01-30,2026-02-12,5,0,good,248
INV_0000940,WH_003,WH_003_COLD_192,SKU_00053,BATCH_0000940,2025-12-26,2026-08-11,2026-01-05,53,17,good,76
INV_0000941,WH_002,WH_002_AMBIENT_108,SKU_00141,BATCH_0000941,2026-05-17,2027-05-17,2026-05-19,29,0,good,355
INV_0000942,WH_002,WH_002_AMBIENT_199,SKU_00152,BATCH_0000942,2025-05-05,2026-12-26,2025-05-12,26,9,good,213
INV_0000943,WH_001,WH_001_COLD_173,SKU_00096,BATCH_0000943,2026-02-08,2027-02-08,2026-02-18,7,0,good,257
INV_0000944,WH_001,WH_001_COOL_021,SKU_00243,BATCH_0000944,2025-09-21,2027-09-21,2025-09-22,10,2,good,482
INV_0000945,WH_003,WH_003_AMBIENT_188,SKU_00116,BATCH_0000945,2024-04-09,2026-11-15,2024-04-20,129,0,good,172
INV_0000946,WH_003,WH_003_COOL_167,SKU_00099,BATCH_0000946,2025-06-21,2026-12-01,2025-06-23,22,0,good,188
INV_0000947,WH_001,WH_001_COLD_121,SKU_00069,BATCH_0000947,2025-10-26,2026-09-22,2025-11-08,407,0,good,118
INV_0000948,WH_001,WH_001_AMBIENT_044,SKU_00062,BATCH_0000948,2024-08-26,2026-08-17,2024-09-08,162,0,good,82
INV_0000949,WH_002,WH_002_COOL_113,SKU_00253,BATCH_0000949,2024-10-26,2026-10-26,2024-11-08,29,0,good,152
INV_0000950,WH_002,WH_002_AMBIENT_055,SKU_00248,BATCH_0000950,2024-06-22,2026-09-24,2024-06-26,39,0,good,120
INV_0000951,WH_003,WH_003_COOL_174,SKU_00138,BATCH_0000951,2025-06-03,2027-04-13,2025-06-14,114,0,good,321
INV_0000952,WH_002,WH_002_AMBIENT_106,SKU_00250,BATCH_0000952,2024-03-13,2026-09-30,2024-03-20,17,0,good,126
INV_0000953,WH_003,WH_003_AMBIENT_190,SKU_00095,BATCH_0000953,2025-07-24,2027-11-11,2025-07-30,228,0,good,533
INV_0000954,WH_002,WH_002_COOL_097,SKU_00276,BATCH_0000954,2025-05-24,2027-02-22,2025-05-29,237,0,good,271
INV_0000955,WH_003,WH_003_COOL_049,SKU_00261,BATCH_0000955,2026-03-06,2027-03-21,2026-03-14,5,0,good,298
INV_0000956,WH_002,WH_002_AMBIENT_072,SKU_00107,BATCH_0000956,2026-02-27,2027-02-27,2026-03-03,7,2,good,276
INV_0000957,WH_002,WH_002_COOL_020,SKU_00273,BATCH_0000957,2026-02-11,2027-09-21,2026-02-15,25,3,good,482
INV_0000958,WH_003,WH_003_AMBIENT_154,SKU_00118,BATCH_0000958,2025-10-17,2026-10-17,2025-10-27,104,0,good,143
INV_0000959,WH_003,WH_003_AMBIENT_069,SKU_00013,BATCH_0000959,2025-08-13,2028-06-07,2025-08-26,17,0,good,742
INV_0000960,WH_002,WH_002_FROZEN_121,SKU_00284,BATCH_0000960,2024-11-23,2026-11-23,2024-11-25,92,0,good,180
INV_0000961,WH_003,WH_003_AMBIENT_074,SKU_00174,BATCH_0000961,2024-05-26,2026-10-03,2024-06-01,9,0,good,129
INV_0000962,WH_001,WH_001_COLD_114,SKU_00110,BATCH_0000962,2026-01-07,2026-08-17,2026-01-20,381,0,good,82
INV_0000963,WH_002,WH_002_COOL_161,SKU_00010,BATCH_0000963,2026-04-15,2028-04-14,2026-04-21,57,0,good,688
INV_0000964,WH_001,WH_001_AMBIENT_099,SKU_00190,BATCH_0000964,2025-10-22,2027-07-01,2025-10-26,22,0,good,400
INV_0000965,WH_003,WH_003_AMBIENT_171,SKU_00147,BATCH_0000965,2025-05-29,2028-02-25,2025-06-10,112,0,good,639
INV_0000966,WH_003,WH_003_AMBIENT_156,SKU_00084,BATCH_0000966,2026-03-15,2027-03-15,2026-03-16,8,0,good,292
INV_0000967,WH_002,WH_002_COOL_139,SKU_00276,BATCH_0000967,2025-11-14,2027-08-15,2025-11-16,15,0,good,445
INV_0000968,WH_003,WH_003_AMBIENT_156,SKU_00214,BATCH_0000968,2025-05-27,2027-08-29,2025-06-08,19,0,good,459
INV_0000969,WH_002,WH_002_COLD_021,SKU_00037,BATCH_0000969,2025-12-03,2026-12-03,2025-12-14,132,0,good,190
INV_0000970,WH_001,WH_001_AMBIENT_115,SKU_00030,BATCH_0000970,2024-10-16,2027-02-26,2024-10-21,8,0,good,275
INV_0000971,WH_002,WH_002_AMBIENT_015,SKU_00215,BATCH_0000971,2025-10-31,2027-04-16,2025-11-05,38,0,good,324
INV_0000972,WH_001,WH_001_COLD_050,SKU_00014,BATCH_0000972,2026-02-16,2027-02-12,2026-02-23,9,0,good,261
INV_0000973,WH_003,WH_003_AMBIENT_105,SKU_00056,BATCH_0000973,2025-05-01,2026-07-20,2025-05-10,20,0,good,54
INV_0000974,WH_002,WH_002_COOL_048,SKU_00121,BATCH_0000974,2025-07-05,2026-09-07,2025-07-15,64,0,good,103
INV_0000975,WH_002,WH_002_AMBIENT_114,SKU_00255,BATCH_0000975,2025-12-02,2026-12-19,2025-12-10,344,0,good,206
INV_0000976,WH_001,WH_001_COLD_070,SKU_00069,BATCH_0000976,2025-10-01,2026-08-28,2025-10-14,99,8,good,93
INV_0000977,WH_003,WH_003_COLD_027,SKU_00149,BATCH_0000977,2026-04-13,2026-09-05,2026-04-14,38,0,good,101
INV_0000978,WH_002,WH_002_AMBIENT_007,SKU_00017,BATCH_0000978,2025-10-17,2027-09-22,2025-10-21,9,0,good,483
INV_0000979,WH_003,WH_003_AMBIENT_153,SKU_00001,BATCH_0000979,2025-02-10,2026-09-12,2025-02-18,120,0,good,108
INV_0000980,WH_001,WH_001_AMBIENT_052,SKU_00027,BATCH_0000980,2026-01-30,2027-10-13,2026-02-11,19,0,good,504
INV_0000981,WH_002,WH_002_COOL_118,SKU_00219,BATCH_0000981,2024-11-29,2026-09-02,2024-12-09,9,0,good,98
INV_0000982,WH_003,WH_003_COOL_161,SKU_00112,BATCH_0000982,2025-08-11,2027-08-11,2025-08-21,5,0,good,441
INV_0000983,WH_001,WH_001_AMBIENT_096,SKU_00221,BATCH_0000983,2026-03-31,2027-03-31,2026-04-08,5,0,good,308
INV_0000984,WH_003,WH_003_COOL_137,SKU_00089,BATCH_0000984,2025-07-20,2026-10-18,2025-07-21,95,0,good,144
INV_0000985,WH_001,WH_001_AMBIENT_181,SKU_00057,BATCH_0000985,2025-07-12,2027-12-25,2025-07-18,3,0,good,577
INV_0000986,WH_002,WH_002_AMBIENT_053,SKU_00156,BATCH_0000986,2024-09-06,2027-02-09,2024-09-17,23,7,good,258
INV_0000987,WH_001,WH_001_COOL_155,SKU_00298,BATCH_0000987,2026-04-21,2027-04-17,2026-04-29,13,3,good,325
INV_0000988,WH_002,WH_002_COLD_160,SKU_00053,BATCH_0000988,2026-01-21,2026-09-06,2026-01-27,21,0,good,102
INV_0000989,WH_002,WH_002_AMBIENT_077,SKU_00104,BATCH_0000989,2024-11-27,2027-01-16,2024-12-04,204,0,good,234
INV_0000990,WH_001,WH_001_AMBIENT_115,SKU_00049,BATCH_0000990,2026-02-05,2027-03-24,2026-02-13,52,0,good,301
INV_0000991,WH_002,WH_002_AMBIENT_007,SKU_00071,BATCH_0000991,2024-02-15,2026-11-25,2024-02-19,313,0,good,182
INV_0000992,WH_001,WH_001_COOL_185,SKU_00087,BATCH_0000992,2025-02-04,2027-02-04,2025-02-09,2,0,good,253
INV_0000993,WH_001,WH_001_AMBIENT_088,SKU_00004,BATCH_0000993,2025-09-22,2027-02-27,2025-09-28,29,2,good,276
INV_0000994,WH_001,WH_001_AMBIENT_113,SKU_00126,BATCH_0000994,2025-04-11,2027-08-13,2025-04-14,13,0,good,443
INV_0000995,WH_001,WH_001_COOL_113,SKU_00020,BATCH_0000995,2026-04-25,2028-01-03,2026-04-29,28,0,good,586
INV_0000996,WH_002,WH_002_COLD_045,SKU_00134,BATCH_0000996,2026-05-25,2027-05-25,2026-05-28,51,0,good,363
INV_0000997,WH_001,WH_001_AMBIENT_158,SKU_00269,BATCH_0000997,2026-05-14,2027-09-13,2026-05-27,59,5,good,474
INV_0000998,WH_003,WH_003_AMBIENT_185,SKU_00057,BATCH_0000998,2025-10-05,2028-03-19,2025-10-09,185,51,good,662
INV_0000999,WH_002,WH_002_COOL_110,SKU_00112,BATCH_0000999,2025-09-16,2027-09-16,2025-09-26,20,0,good,477
INV_0001000,WH_002,WH_002_COOL_014,SKU_00181,BATCH_0001000,2026-02-10,2027-02-16,2026-02-16,16,0,good,265
INV_0001001,WH_002,WH_002_COOL_091,SKU_00016,BATCH_0001001,2025-12-11,2027-05-20,2025-12-12,64,0,good,358
INV_0001002,WH_001,WH_001_COOL_149,SKU_00031,BATCH_0001002,2025-10-13,2027-04-28,2025-10-19,37,0,good,336
INV_0001003,WH_001,WH_001_AMBIENT_030,SKU_00009,BATCH_0001003,2024-09-15,2026-09-29,2024-09-27,1,0,good,125
INV_0001004,WH_002,WH_002_AMBIENT_107,SKU_00230,BATCH_0001004,2024-12-02,2026-12-10,2024-12-15,25,0,good,197
INV_0001005,WH_001,WH_001_COOL_195,SKU_00175,BATCH_0001005,2026-02-25,2027-02-11,2026-03-05,18,2,good,260
INV_0001006,WH_002,WH_002_COOL_197,SKU_00220,BATCH_0001006,2026-01-20,2026-09-20,2026-01-23,1,0,good,116
INV_0001007,WH_001,WH_001_COLD_082,SKU_00251,BATCH_0001007,2025-07-19,2026-07-19,2025-08-01,42,0,good,53
INV_0001008,WH_001,WH_001_AMBIENT_195,SKU_00102,BATCH_0001008,2026-01-18,2028-07-04,2026-01-26,21,0,good,769
INV_0001009,WH_003,WH_003_COLD_127,SKU_00082,BATCH_0001009,2025-08-30,2026-08-30,2025-09-02,43,3,good,95
INV_0001010,WH_002,WH_002_AMBIENT_172,SKU_00269,BATCH_0001010,2025-03-30,2026-07-30,2025-04-10,4,0,good,64
INV_0001011,WH_001,WH_001_COLD_044,SKU_00204,BATCH_0001011,2026-04-27,2027-04-22,2026-05-10,16,0,good,330
INV_0001012,WH_001,WH_001_AMBIENT_073,SKU_00075,BATCH_0001012,2025-10-19,2026-10-19,2025-10-27,40,0,good,145
INV_0001013,WH_003,WH_003_COOL_172,SKU_00220,BATCH_0001013,2026-04-23,2026-12-22,2026-04-24,3,0,good,209
INV_0001014,WH_003,WH_003_COLD_065,SKU_00047,BATCH_0001014,2025-08-24,2026-07-15,2025-09-03,2,0,good,49
INV_0001015,WH_002,WH_002_AMBIENT_093,SKU_00005,BATCH_0001015,2025-03-07,2027-04-18,2025-03-11,120,0,good,326
INV_0001016,WH_001,WH_001_AMBIENT_012,SKU_00159,BATCH_0001016,2025-12-03,2026-12-03,2025-12-08,21,0,good,190
INV_0001017,WH_001,WH_001_AMBIENT_193,SKU_00168,BATCH_0001017,2025-08-30,2026-08-30,2025-09-05,16,0,good,95
INV_0001018,WH_002,WH_002_COLD_030,SKU_00209,BATCH_0001018,2026-05-17,2026-12-26,2026-05-20,9,1,good,213
INV_0001019,WH_001,WH_001_FROZEN_018,SKU_00171,BATCH_0001019,2025-08-31,2027-08-11,2025-09-01,0,0,good,441
INV_0001020,WH_001,WH_001_COOL_066,SKU_00074,BATCH_0001020,2026-03-05,2028-03-04,2026-03-15,47,0,good,647
INV_0001021,WH_001,WH_001_AMBIENT_110,SKU_00215,BATCH_0001021,2025-03-16,2026-08-30,2025-03-17,21,0,good,95
INV_0001022,WH_002,WH_002_AMBIENT_061,SKU_00290,BATCH_0001022,2025-12-16,2027-05-05,2025-12-27,54,4,good,343
INV_0001023,WH_003,WH_003_AMBIENT_113,SKU_00008,BATCH_0001023,2025-12-25,2026-12-25,2025-12-31,34,0,good,212
INV_0001024,WH_001,WH_001_AMBIENT_062,SKU_00062,BATCH_0001024,2024-09-25,2026-09-16,2024-10-05,16,2,good,112
INV_0001025,WH_003,WH_003_AMBIENT_176,SKU_00115,BATCH_0001025,2024-11-24,2026-09-20,2024-11-30,102,0,good,116
INV_0001026,WH_001,WH_001_AMBIENT_019,SKU_00173,BATCH_0001026,2024-12-03,2026-11-15,2024-12-12,21,7,good,172
INV_0001027,WH_002,WH_002_AMBIENT_197,SKU_00067,BATCH_0001027,2024-09-14,2026-09-20,2024-09-15,12,0,good,116
INV_0001028,WH_001,WH_001_FROZEN_194,SKU_00296,BATCH_0001028,2026-03-02,2028-03-01,2026-03-07,18,0,good,644
INV_0001029,WH_003,WH_003_COLD_007,SKU_00029,BATCH_0001029,2026-02-12,2027-02-12,2026-02-19,42,0,good,261
INV_0001030,WH_003,WH_003_COOL_024,SKU_00117,BATCH_0001030,2025-08-16,2027-03-01,2025-08-29,17,3,good,278
INV_0001031,WH_002,WH_002_COOL_021,SKU_00006,BATCH_0001031,2025-09-06,2027-09-06,2025-09-18,83,1,good,467
INV_0001032,WH_003,WH_003_COOL_083,SKU_00093,BATCH_0001032,2025-06-23,2027-06-23,2025-07-02,2,0,good,392
INV_0001033,WH_002,WH_002_COOL_120,SKU_00021,BATCH_0001033,2026-04-21,2027-02-07,2026-04-28,8,0,good,256
INV_0001034,WH_001,WH_001_AMBIENT_142,SKU_00132,BATCH_0001034,2025-08-31,2026-08-31,2025-09-08,416,0,good,96
INV_0001035,WH_002,WH_002_COOL_175,SKU_00224,BATCH_0001035,2026-01-04,2027-02-24,2026-01-15,18,0,good,273
INV_0001036,WH_002,WH_002_AMBIENT_154,SKU_00213,BATCH_0001036,2025-03-24,2027-08-06,2025-03-28,35,0,good,436
INV_0001037,WH_003,WH_003_AMBIENT_104,SKU_00257,BATCH_0001037,2026-02-15,2027-08-14,2026-02-18,239,0,good,444
INV_0001038,WH_002,WH_002_COOL_046,SKU_00086,BATCH_0001038,2024-09-16,2026-09-16,2024-09-28,22,0,good,112
INV_0001039,WH_002,WH_002_AMBIENT_086,SKU_00018,BATCH_0001039,2025-05-16,2026-09-15,2025-05-20,17,0,good,111
INV_0001040,WH_001,WH_001_AMBIENT_071,SKU_00036,BATCH_0001040,2026-03-19,2027-06-20,2026-03-29,3,0,good,389
INV_0001041,WH_001,WH_001_AMBIENT_005,SKU_00050,BATCH_0001041,2026-02-22,2027-03-31,2026-02-25,44,0,good,308
INV_0001042,WH_003,WH_003_COOL_063,SKU_00003,BATCH_0001042,2025-07-23,2027-07-23,2025-08-03,1,0,good,422
INV_0001043,WH_002,WH_002_AMBIENT_171,SKU_00080,BATCH_0001043,2026-05-13,2028-09-26,2026-05-18,5,0,good,853
INV_0001044,WH_002,WH_002_AMBIENT_105,SKU_00205,BATCH_0001044,2025-07-03,2026-07-29,2025-07-08,50,8,good,63
INV_0001045,WH_003,WH_003_COLD_102,SKU_00196,BATCH_0001045,2026-04-09,2026-10-28,2026-04-13,35,14,good,154
INV_0001046,WH_001,WH_001_AMBIENT_008,SKU_00267,BATCH_0001046,2025-03-30,2027-04-11,2025-04-09,23,0,good,319
INV_0001047,WH_003,WH_003_COOL_113,SKU_00072,BATCH_0001047,2025-10-17,2027-10-17,2025-10-20,102,0,good,508
INV_0001048,WH_002,WH_002_AMBIENT_124,SKU_00103,BATCH_0001048,2026-01-16,2027-01-16,2026-01-25,12,0,good,234
INV_0001049,WH_001,WH_001_AMBIENT_121,SKU_00109,BATCH_0001049,2025-11-18,2026-12-13,2025-11-28,11,1,good,200
INV_0001050,WH_002,WH_002_FROZEN_045,SKU_00032,BATCH_0001050,2026-02-04,2026-10-17,2026-02-14,20,0,good,143
INV_0001051,WH_001,WH_001_COOL_063,SKU_00261,BATCH_0001051,2026-04-11,2027-04-26,2026-04-15,2,0,good,334
INV_0001052,WH_003,WH_003_AMBIENT_141,SKU_00135,BATCH_0001052,2025-07-07,2026-07-07,2025-07-14,10,3,good,41
INV_0001053,WH_003,WH_003_COOL_106,SKU_00128,BATCH_0001053,2024-10-28,2026-10-28,2024-11-07,17,3,good,154
INV_0001054,WH_001,WH_001_AMBIENT_016,SKU_00246,BATCH_0001054,2025-03-26,2026-07-17,2025-04-08,12,0,good,51
INV_0001055,WH_002,WH_002_AMBIENT_016,SKU_00172,BATCH_0001055,2025-09-08,2027-11-15,2025-09-09,54,0,good,537
INV_0001056,WH_002,WH_002_AMBIENT_013,SKU_00100,BATCH_0001056,2024-04-20,2026-12-04,2024-04-24,6,0,good,191
INV_0001057,WH_003,WH_003_COOL_186,SKU_00079,BATCH_0001057,2025-10-27,2027-05-27,2025-11-07,70,0,good,365
INV_0001058,WH_001,WH_001_COOL_183,SKU_00128,BATCH_0001058,2025-05-04,2027-05-04,2025-05-11,43,0,good,342
INV_0001059,WH_002,WH_002_COLD_140,SKU_00154,BATCH_0001059,2026-03-13,2026-08-07,2026-03-25,7,0,good,72
INV_0001060,WH_001,WH_001_COOL_198,SKU_00119,BATCH_0001060,2025-12-05,2027-03-31,2025-12-10,19,0,good,308
INV_0001061,WH_002,WH_002_COOL_126,SKU_00244,BATCH_0001061,2025-05-12,2026-12-13,2025-05-21,12,3,good,200
INV_0001062,WH_002,WH_002_AMBIENT_057,SKU_00018,BATCH_0001062,2026-02-01,2027-06-03,2026-02-04,18,0,good,372
INV_0001063,WH_001,WH_001_AMBIENT_025,SKU_00215,BATCH_0001063,2025-11-08,2027-04-24,2025-11-19,37,0,good,332
INV_0001064,WH_002,WH_002_COLD_069,SKU_00127,BATCH_0001064,2026-04-16,2026-11-12,2026-04-26,137,0,good,169
INV_0001065,WH_003,WH_003_AMBIENT_048,SKU_00063,BATCH_0001065,2026-01-16,2027-05-25,2026-01-26,51,13,good,363
INV_0001066,WH_001,WH_001_AMBIENT_028,SKU_00282,BATCH_0001066,2024-07-25,2026-12-07,2024-08-04,61,0,good,194
INV_0001067,WH_002,WH_002_AMBIENT_122,SKU_00076,BATCH_0001067,2024-08-04,2026-10-14,2024-08-10,36,7,good,140
INV_0001068,WH_001,WH_001_AMBIENT_078,SKU_00186,BATCH_0001068,2026-03-03,2028-04-14,2026-03-06,13,1,good,688
INV_0001069,WH_001,WH_001_AMBIENT_168,SKU_00113,BATCH_0001069,2025-12-07,2026-12-07,2025-12-16,33,0,good,194
INV_0001070,WH_001,WH_001_COOL_048,SKU_00041,BATCH_0001070,2025-03-14,2026-09-11,2025-03-25,3,0,good,107
INV_0001071,WH_003,WH_003_AMBIENT_030,SKU_00255,BATCH_0001071,2025-10-26,2026-11-12,2025-10-28,37,0,good,169
INV_0001072,WH_001,WH_001_COLD_068,SKU_00053,BATCH_0001072,2026-04-02,2026-11-16,2026-04-09,64,0,good,173
INV_0001073,WH_003,WH_003_AMBIENT_154,SKU_00094,BATCH_0001073,2025-05-04,2027-07-27,2025-05-09,14,0,good,426
INV_0001074,WH_002,WH_002_AMBIENT_052,SKU_00297,BATCH_0001074,2025-01-15,2026-08-03,2025-01-26,106,0,good,68
INV_0001075,WH_002,WH_002_AMBIENT_024,SKU_00066,BATCH_0001075,2025-10-04,2027-03-19,2025-10-12,9,0,good,296
INV_0001076,WH_001,WH_001_AMBIENT_075,SKU_00114,BATCH_0001076,2025-03-08,2027-07-28,2025-03-19,29,0,good,427
INV_0001077,WH_001,WH_001_AMBIENT_199,SKU_00165,BATCH_0001077,2026-03-16,2027-05-21,2026-03-23,3,0,good,359
INV_0001078,WH_002,WH_002_AMBIENT_118,SKU_00147,BATCH_0001078,2025-01-09,2027-10-08,2025-01-14,95,0,good,499
